TIMESTAMP,RH,Rain_mm_Tot,Rain_intensity
2019-06-05 05:45:00,100.0,0.0,0.0
2019-06-05 06:00:00,100.0,0.0,0.0
2019-06-05 06:15:00,100.0,0.0,0.0
2019-06-05 06:30:00,100.0,0.0,0.0
2019-06-05 06:45:00,100.0,0.0,0.0
2019-06-05 07:00:00,100.0,0.0,0.0
2019-06-05 07:15:00,100.0,0.0,0.0
2019-06-05 07:30:00,100.0,0.0,0.0
2019-06-05 07:45:00,100.0,0.0,0.0
2019-06-05 08:00:00,100.0,0.0,0.0
2019-06-05 08:15:00,100.0,0.0,0.0
2019-06-05 08:30:00,100.0,0.0,0.0
2019-06-05 08:45:00,100.0,0.0,0.0
2019-06-05 09:00:00,100.0,0.0,0.0
2019-06-05 09:15:00,100.0,0.0,0.0
2019-06-05 09:30:00,100.0,0.0,0.0
2019-06-05 09:45:00,92.58248,0.0,0.0
2019-06-05 10:00:00,91.74609,0.0,0.0
2019-06-05 10:15:00,92.10629,0.0,0.0
2019-06-05 10:30:00,83.61575,0.0,0.0
2019-06-05 10:45:00,82.7122,0.0,0.0
2019-06-05 11:00:00,80.56934,0.0,0.0
2019-06-05 11:15:00,79.16061,0.0,0.0
2019-06-05 11:30:00,79.89321,0.0,0.0
2019-06-05 11:45:00,71.99181,0.0,0.0
2019-06-05 12:00:00,71.78576,0.0,0.0
2019-06-05 12:15:00,65.40908,0.0,0.0
2019-06-05 12:30:00,73.03576,0.0,0.0
2019-06-05 12:45:00,76.92618,0.0,0.0
2019-06-05 13:00:00,78.20061,0.0,0.0
2019-06-05 13:15:00,77.15969,0.0,0.0
2019-06-05 13:30:00,72.57178,0.0,0.0
2019-06-05 13:45:00,73.88436,0.0,0.0
2019-06-05 14:00:00,77.80835,0.0,0.0
2019-06-05 14:15:00,78.94846,0.0,0.0
2019-06-05 14:30:00,78.74853,0.0,0.0
2019-06-05 14:45:00,79.53759,0.0,0.0
2019-06-05 15:00:00,76.80865,0.0,0.0
2019-06-05 15:15:00,77.74273,0.0,0.0
2019-06-05 15:30:00,73.44327,0.0,0.0
2019-06-05 15:45:00,74.44602,0.0,0.0
2019-06-05 16:00:00,72.94571,0.0,0.0
2019-06-05 16:15:00,75.11299,0.0,0.0
2019-06-05 16:30:00,73.65847,0.0,0.0
2019-06-05 16:45:00,80.32514,0.0,0.0
2019-06-05 17:00:00,86.89871,0.0,0.0
2019-06-05 17:15:00,96.70794,0.0,0.0
2019-06-05 17:30:00,100.0,0.0,0.0
2019-06-05 17:45:00,100.0,0.0,0.0
2019-06-05 18:00:00,100.0,0.0,0.0
2019-06-05 18:15:00,99.99396,0.0,0.0
2019-06-05 18:30:00,100.0,0.0,0.0
2019-06-05 18:45:00,100.0,0.0,0.0
2019-06-05 19:00:00,100.0,0.0,0.0
2019-06-05 19:15:00,100.0,0.0,0.0
2019-06-05 19:30:00,100.0,0.0,0.0
2019-06-05 19:45:00,100.0,0.0,0.0
2019-06-05 20:00:00,100.0,0.0,0.0
2019-06-05 20:15:00,100.0,0.0,0.0
2019-06-05 20:30:00,100.0,0.0,0.0
2019-06-05 20:45:00,100.0,0.0,0.0
2019-06-05 21:00:00,100.0,0.0,0.0
2019-06-05 21:15:00,100.0,0.0,0.0
2019-06-05 21:30:00,100.0,0.0,0.0
2019-06-05 21:45:00,100.0,0.0,0.0
2019-06-05 22:00:00,100.0,0.0,0.0
2019-06-05 22:15:00,100.0,0.0,0.0
2019-06-05 22:30:00,100.0,0.0,0.0
2019-06-05 22:45:00,100.0,0.0,0.0
2019-06-05 23:00:00,100.0,0.0,0.0
2019-06-05 23:15:00,100.0,0.0,0.0
2019-06-05 23:30:00,100.0,0.0,0.0
2019-06-05 23:45:00,100.0,0.0,0.0
2019-06-06 00:00:00,100.0,0.0,0.0
2019-06-06 00:15:00,100.0,0.0,0.0
2019-06-06 00:30:00,97.5138,0.0,0.0
2019-06-06 00:45:00,99.60477,0.0,0.0
2019-06-06 01:00:00,92.62063,0.0,0.0
2019-06-06 01:15:00,100.0,0.0,0.0
2019-06-06 01:30:00,100.0,0.0,0.0
2019-06-06 01:45:00,100.0,0.0,0.0
2019-06-06 02:00:00,97.46801,0.0,0.0
2019-06-06 02:15:00,96.68657,0.0,0.0
2019-06-06 02:30:00,83.81416,0.0,0.0
2019-06-06 02:45:00,89.67954,0.0,0.0
2019-06-06 03:00:00,82.09712,0.0,0.0
2019-06-06 03:15:00,91.35537,0.0,0.0
2019-06-06 03:30:00,85.61361,0.0,0.0
2019-06-06 03:45:00,85.55561,0.0,0.0
2019-06-06 04:00:00,90.12674,0.0,0.0
2019-06-06 04:15:00,88.73785,0.0,0.0
2019-06-06 04:30:00,100.0,0.0,0.0
2019-06-06 04:45:00,95.17405,0.0,0.0
2019-06-06 05:00:00,99.50861,0.0,0.0
2019-06-06 05:15:00,100.0,0.0,0.0
2019-06-06 05:30:00,100.0,0.0,0.0
2019-06-06 05:45:00,100.0,0.0,0.0
2019-06-06 06:00:00,87.48632,0.0,0.0
2019-06-06 06:15:00,82.85719,0.0,0.0
2019-06-06 06:30:00,73.55164,0.0,0.0
2019-06-06 06:45:00,70.12215,0.0,0.0
2019-06-06 07:00:00,69.00645,0.0,0.0
2019-06-06 07:15:00,68.61574,0.0,0.0
2019-06-06 07:30:00,65.4976,0.0,0.0
2019-06-06 07:45:00,61.93686,0.0,0.0
2019-06-06 08:00:00,61.7537,0.0,0.0
2019-06-06 08:15:00,59.14686,0.0,0.0
2019-06-06 08:30:00,58.65846,0.0,0.0
2019-06-06 08:45:00,60.43655,0.0,0.0
2019-06-06 09:00:00,58.41732,0.0,0.0
2019-06-06 09:15:00,54.63526,0.0,0.0
2019-06-06 09:30:00,55.53727,0.0,0.0
2019-06-06 09:45:00,51.92464,0.0,0.0
2019-06-06 10:00:00,53.31047,0.0,0.0
2019-06-06 10:15:00,53.7012,0.0,0.0
2019-06-06 10:30:00,52.10016,0.0,0.0
2019-06-06 10:45:00,49.01102,0.0,0.0
2019-06-06 11:00:00,50.47012,0.0,0.0
2019-06-06 11:15:00,52.47256,0.0,0.0
2019-06-06 11:30:00,49.74515,0.0,0.0
2019-06-06 11:45:00,51.69265,0.0,0.0
2019-06-06 12:00:00,50.74179,0.0,0.0
2019-06-06 12:15:00,52.2772,0.0,0.0
2019-06-06 12:30:00,49.26285,0.0,0.0
2019-06-06 12:45:00,49.95577,0.0,0.0
2019-06-06 13:00:00,48.8935,0.0,0.0
2019-06-06 13:15:00,46.71859,0.0,0.0
2019-06-06 13:30:00,46.7598,0.0,0.0
2019-06-06 13:45:00,43.14258,0.0,0.0
2019-06-06 14:00:00,43.35015,0.0,0.0
2019-06-06 14:15:00,44.01559,0.0,0.0
2019-06-06 14:30:00,40.38769,0.0,0.0
2019-06-06 14:45:00,41.49423,0.0,0.0
2019-06-06 15:00:00,38.32573,0.0,0.0
2019-06-06 15:15:00,39.68562,0.0,0.0
2019-06-06 15:30:00,42.31382,0.0,0.0
2019-06-06 15:45:00,42.91517,0.0,0.0
2019-06-06 16:00:00,38.78513,0.0,0.0
2019-06-06 16:15:00,35.26864,0.0,0.0
2019-06-06 16:30:00,40.0916,0.0,0.0
2019-06-06 16:45:00,39.45973,0.0,0.0
2019-06-06 17:00:00,37.21003,0.0,0.0
2019-06-06 17:15:00,36.55375,0.0,0.0
2019-06-06 17:30:00,33.85075,0.0,0.0
2019-06-06 17:45:00,36.7369,0.0,0.0
2019-06-06 18:00:00,36.91242,0.0,0.0
2019-06-06 18:15:00,37.65418,0.0,0.0
2019-06-06 18:30:00,35.72041,0.0,0.0
2019-06-06 18:45:00,34.58793,0.0,0.0
2019-06-06 19:00:00,34.59556,0.0,0.0
2019-06-06 19:15:00,36.75369,0.0,0.0
2019-06-06 19:30:00,37.7717,0.0,0.0
2019-06-06 19:45:00,42.72897,0.0,0.0
2019-06-06 20:00:00,56.25614,0.0,0.0
2019-06-06 20:15:00,55.30376,0.0,0.0
2019-06-06 20:30:00,56.23935,0.0,0.0
2019-06-06 20:45:00,57.19326,0.0,0.0
2019-06-06 21:00:00,54.84741,0.0,0.0
2019-06-06 21:15:00,55.27629,0.0,0.0
2019-06-06 21:30:00,54.65815,0.0,0.0
2019-06-06 21:45:00,66.37062,0.0,0.0
2019-06-06 22:00:00,65.04583,0.0,0.0
2019-06-06 22:15:00,60.00004,0.0,0.0
2019-06-06 22:30:00,55.77842,0.0,0.0
2019-06-06 22:45:00,66.21036,0.0,0.0
2019-06-06 23:00:00,64.2476,0.0,0.0
2019-06-06 23:15:00,67.3291,0.0,0.0
2019-06-06 23:30:00,66.61176,0.0,0.0
2019-06-06 23:45:00,64.40023,0.0,0.0
2019-06-07 00:00:00,66.51714,0.0,0.0
2019-06-07 00:15:00,64.85352,0.0,0.0
2019-06-07 00:30:00,63.25554,0.0,0.0
2019-06-07 00:45:00,61.82696,0.0,0.0
2019-06-07 01:00:00,66.03942,0.0,0.0
2019-06-07 01:15:00,64.52843,0.0,0.0
2019-06-07 01:30:00,61.11726,0.0,0.0
2019-06-07 01:45:00,51.04094,0.0,0.0
2019-06-07 02:00:00,52.78392,0.0,0.0
2019-06-07 02:15:00,54.70852,0.0,0.0
2019-06-07 02:30:00,60.24577,0.0,0.0
2019-06-07 02:45:00,62.24058,0.0,0.0
2019-06-07 03:00:00,55.31749,0.0,0.0
2019-06-07 03:15:00,66.66518,0.0,0.0
2019-06-07 03:30:00,71.29431,0.0,0.0
2019-06-07 03:45:00,62.64046,0.0,0.0
2019-06-07 04:00:00,59.87946,0.0,0.0
2019-06-07 04:15:00,54.94967,0.0,0.0
2019-06-07 04:30:00,56.27598,0.0,0.0
2019-06-07 04:45:00,60.11604,0.0,0.0
2019-06-07 05:00:00,65.39839,0.0,0.0
2019-06-07 05:15:00,81.13711,0.0,0.0
2019-06-07 05:30:00,100.0,0.0,0.0
2019-06-07 05:45:00,99.9558,0.0,0.0
2019-06-07 06:00:00,100.0,0.0,0.0
2019-06-07 06:15:00,100.0,0.0,0.0
2019-06-07 06:30:00,99.97564,0.0,0.0
2019-06-07 06:45:00,100.0,0.0,0.0
2019-06-07 07:00:00,99.97411,0.0,0.0
2019-06-07 07:15:00,100.0,0.0,0.0
2019-06-07 07:30:00,99.23846,0.0,0.0
2019-06-07 07:45:00,86.67894,0.0,0.0
2019-06-07 08:00:00,79.21861,0.0,0.0
2019-06-07 08:15:00,75.84865,0.0,0.0
2019-06-07 08:30:00,76.22716,0.0,0.0
2019-06-07 08:45:00,78.74853,0.0,0.0
2019-06-07 09:00:00,72.69083,0.0,0.0
2019-06-07 09:15:00,73.4509,0.0,0.0
2019-06-07 09:30:00,69.1545,0.0,0.0
2019-06-07 09:45:00,64.87947,0.0,0.0
2019-06-07 10:00:00,61.17525,0.0,0.0
2019-06-07 10:15:00,57.87244,0.0,0.0
2019-06-07 10:30:00,59.92678,0.0,0.0
2019-06-07 10:45:00,57.94571,0.0,0.0
2019-06-07 11:00:00,59.10107,0.0,0.0
2019-06-07 11:15:00,58.0327,0.0,0.0
2019-06-07 11:30:00,54.46737,0.0,0.0
2019-06-07 11:45:00,50.2305,0.0,0.0
2019-06-07 12:00:00,51.96585,0.0,0.0
2019-06-07 12:15:00,42.65265,0.0,0.0
2019-06-07 12:30:00,44.81382,0.0,0.0
2019-06-07 12:45:00,43.6783,0.0,0.0
2019-06-07 13:00:00,42.05894,0.0,0.0
2019-06-07 13:15:00,39.54978,0.0,0.0
2019-06-07 13:30:00,41.96584,0.0,0.0
2019-06-07 13:45:00,40.37854,0.0,0.0
2019-06-07 14:00:00,40.06413,0.0,0.0
2019-06-07 14:15:00,37.32298,0.0,0.0
2019-06-07 14:30:00,39.18959,0.0,0.0
2019-06-07 14:45:00,39.66272,0.0,0.0
2019-06-07 15:00:00,42.10931,0.0,0.0
2019-06-07 15:15:00,45.10686,0.0,0.0
2019-06-07 15:30:00,41.01804,0.0,0.0
2019-06-07 15:45:00,38.89044,0.0,0.0
2019-06-07 16:00:00,39.52689,0.0,0.0
2019-06-07 16:15:00,39.08886,0.0,0.0
2019-06-07 16:30:00,39.35595,0.0,0.0
2019-06-07 16:45:00,38.68898,0.0,0.0
2019-06-07 17:00:00,38.12426,0.0,0.0
2019-06-07 17:15:00,38.76223,0.0,0.0
2019-06-07 17:30:00,39.30711,0.0,0.0
2019-06-07 17:45:00,41.58733,0.0,0.0
2019-06-07 18:00:00,39.87335,0.0,0.0
2019-06-07 18:15:00,40.32359,0.0,0.0
2019-06-07 18:30:00,40.30375,0.0,0.0
2019-06-07 18:45:00,40.02292,0.0,0.0
2019-06-07 19:00:00,42.23904,0.0,0.0
2019-06-07 19:15:00,41.53086,0.0,0.0
2019-06-07 19:30:00,40.21828,0.0,0.0
2019-06-07 19:45:00,38.57603,0.0,0.0
2019-06-07 20:00:00,39.85503,0.0,0.0
2019-06-07 20:15:00,40.86999,0.0,0.0
2019-06-07 20:30:00,40.63952,0.0,0.0
2019-06-07 20:45:00,42.15968,0.0,0.0
2019-06-07 21:00:00,40.99667,0.0,0.0
2019-06-07 21:15:00,42.02383,0.0,0.0
2019-06-07 21:30:00,43.24942,0.0,0.0
2019-06-07 21:45:00,43.79582,0.0,0.0
2019-06-07 22:00:00,48.7775,0.0,0.0
2019-06-07 22:15:00,47.02995,0.0,0.0
2019-06-07 22:30:00,44.40327,0.0,0.0
2019-06-07 22:45:00,45.44112,0.0,0.0
2019-06-07 23:00:00,49.25064,0.0,0.0
2019-06-07 23:15:00,53.22806,0.0,0.0
2019-06-07 23:30:00,56.16456,0.0,0.0
2019-06-07 23:45:00,55.36939,0.0,0.0
2019-06-08 00:00:00,62.92892,0.0,0.0
2019-06-08 00:15:00,62.61145,0.0,0.0
2019-06-08 00:30:00,58.68288,0.0,0.0
2019-06-08 00:45:00,56.46371,0.0,0.0
2019-06-08 01:00:00,53.97439,0.0,0.0
2019-06-08 01:15:00,52.48782,0.0,0.0
2019-06-08 01:30:00,53.11511,0.0,0.0
2019-06-08 01:45:00,52.39778,0.0,0.0
2019-06-08 02:00:00,51.04246,0.0,0.0
2019-06-08 02:15:00,53.57451,0.0,0.0
2019-06-08 02:30:00,52.4985,0.0,0.0
2019-06-08 02:45:00,55.32971,0.0,0.0
2019-06-08 03:00:00,50.67921,0.0,0.0
2019-06-08 03:15:00,54.71463,0.0,0.0
2019-06-08 03:30:00,55.50828,0.0,0.0
2019-06-08 03:45:00,52.19326,0.0,0.0
2019-06-08 04:00:00,54.98935,0.0,0.0
2019-06-08 04:15:00,50.84863,0.0,0.0
2019-06-08 04:30:00,50.00003,0.0,0.0
2019-06-08 04:45:00,46.91547,0.0,0.0
2019-06-08 05:00:00,47.00095,0.0,0.0
2019-06-08 05:15:00,46.07756,0.0,0.0
2019-06-08 05:30:00,49.32848,0.0,0.0
2019-06-08 05:45:00,53.35931,0.0,0.0
2019-06-08 06:00:00,50.34802,0.0,0.0
2019-06-08 06:15:00,52.13831,0.0,0.0
2019-06-08 06:30:00,46.64991,0.0,0.0
2019-06-08 06:45:00,47.08489,0.0,0.0
2019-06-08 07:00:00,46.35076,0.0,0.0
2019-06-08 07:15:00,45.77536,0.0,0.0
2019-06-08 07:30:00,47.84802,0.0,0.0
2019-06-08 07:45:00,49.23233,0.0,0.0
2019-06-08 08:00:00,52.33978,0.0,0.0
2019-06-08 08:15:00,50.19234,0.0,0.0
2019-06-08 08:30:00,50.19387,0.0,0.0
2019-06-08 08:45:00,49.7131,0.0,0.0
2019-06-08 09:00:00,47.53209,0.0,0.0
2019-06-08 09:15:00,52.38862,0.0,0.0
2019-06-08 09:30:00,47.75034,0.0,0.0
2019-06-08 09:45:00,46.53849,0.0,0.0
2019-06-08 10:00:00,38.56077,0.0,0.0
2019-06-08 10:15:00,36.99483,0.0,0.0
2019-06-08 10:30:00,33.55771,0.0,0.0
2019-06-08 10:45:00,32.40234,0.0,0.0
2019-06-08 11:00:00,29.11479,0.0,0.0
2019-06-08 11:15:00,30.10075,0.0,0.0
2019-06-08 11:30:00,29.20789,0.0,0.0
2019-06-08 11:45:00,31.44385,0.0,0.0
2019-06-08 12:00:00,31.5278,0.0,0.0
2019-06-08 12:15:00,33.52719,0.0,0.0
2019-06-08 12:30:00,32.50765,0.0,0.0
2019-06-08 12:45:00,34.13769,0.0,0.0
2019-06-08 13:00:00,33.93928,0.0,0.0
2019-06-08 13:15:00,32.42676,0.0,0.0
2019-06-08 13:30:00,33.54703,0.0,0.0
2019-06-08 13:45:00,30.95698,0.0,0.0
2019-06-08 14:00:00,28.86449,0.0,0.0
2019-06-08 14:15:00,36.52017,0.0,0.0
2019-06-08 14:30:00,30.14654,0.0,0.0
2019-06-08 14:45:00,27.64806,0.0,0.0
2019-06-08 15:00:00,32.44355,0.0,0.0
2019-06-08 15:15:00,30.33427,0.0,0.0
2019-06-08 15:30:00,31.15234,0.0,0.0
2019-06-08 15:45:00,28.3944,0.0,0.0
2019-06-08 16:00:00,28.68592,0.0,0.0
2019-06-08 16:15:00,30.55558,0.0,0.0
2019-06-08 16:30:00,26.36296,0.0,0.0
2019-06-08 16:45:00,29.96644,0.0,0.0
2019-06-08 17:00:00,30.78299,0.0,0.0
2019-06-08 17:15:00,31.23781,0.0,0.0
2019-06-08 17:30:00,31.97957,0.0,0.0
2019-06-08 17:45:00,32.50918,0.0,0.0
2019-06-08 18:00:00,34.77566,0.0,0.0
2019-06-08 18:15:00,37.32603,0.0,0.0
2019-06-08 18:30:00,34.54673,0.0,0.0
2019-06-08 18:45:00,33.2372,0.0,0.0
2019-06-08 19:00:00,38.97896,0.0,0.0
2019-06-08 19:15:00,35.02902,0.0,0.0
2019-06-08 19:30:00,35.82115,0.0,0.0
2019-06-08 19:45:00,35.47011,0.0,0.0
2019-06-08 20:00:00,41.78116,0.0,0.0
2019-06-08 20:15:00,42.84954,0.0,0.0
2019-06-08 20:30:00,39.46431,0.0,0.0
2019-06-08 20:45:00,46.35534,0.0,0.0
2019-06-08 21:00:00,40.9524,0.0,0.0
2019-06-08 21:15:00,45.75552,0.0,0.0
2019-06-08 21:30:00,42.18715,0.0,0.0
2019-06-08 21:45:00,45.47317,0.0,0.0
2019-06-08 22:00:00,42.02536,0.0,0.0
2019-06-08 22:15:00,40.76468,0.0,0.0
2019-06-08 22:30:00,39.04612,0.0,0.0
2019-06-08 22:45:00,38.94844,0.0,0.0
2019-06-08 23:00:00,41.97347,0.0,0.0
2019-06-08 23:15:00,38.25094,0.0,0.0
2019-06-08 23:30:00,46.35382,0.0,0.0
2019-06-08 23:45:00,43.40967,0.0,0.0
2019-06-09 00:00:00,49.33611,0.0,0.0
2019-06-09 00:15:00,49.67647,0.0,0.0
2019-06-09 00:30:00,47.62213,0.0,0.0
2019-06-09 00:45:00,51.29734,0.0,0.0
2019-06-09 01:00:00,44.95424,0.0,0.0
2019-06-09 01:15:00,44.15754,0.0,0.0
2019-06-09 01:30:00,48.39289,0.0,0.0
